book_title,deep_word,modern_word,english_equivalent
El Filibusterismo,Panghihinawa,,pagkasawa
El Filibusterismo,Penitente,,nagdurusa
El Filibusterismo,Placido,,kalmante
El Filibusterismo,Puerta,,pinto
El Filibusterismo,Tandang Basiong Macunat,,isang
El Filibusterismo,Umiibis,,bumababa
El Filibusterismo,Victoria,,karuwahe
El Filibusterismo,Ampliacion,,mataas
El Filibusterismo,Asoge,,Mercury
El Filibusterismo,Binuling,,pinakinis
El Filibusterismo,Dominus Vobiscum,,sumaiyo
El Filibusterismo,Eskaparate,,salaming
El Filibusterismo,Espiritu Sastre,,pauyam
El Filibusterismo,Hinuha,,palagay
El Filibusterismo,Iskoba,,brush
El Filibusterismo,Kamagong,Mahogany;,
El Filibusterismo,"Lavvoiser, Secchi, Tyndall",,mga
El Filibusterismo,Pag-aglahi,pang-iinsulto,
El Filibusterismo,Pagupak,,patunog
El Filibusterismo,Pilosopastro,,pauyam
El Filibusterismo,Ponograpo,,pangkaraniwang
El Filibusterismo,Requiescat in pace,,sumalangit
El Filibusterismo,Salamin,isang matigas,babasagin at nakaaaninag na materyal
El Filibusterismo,Santisimo,,banal
El Filibusterismo,Sihang,,Panga
El Filibusterismo,Ultimatum,,pinakahuling
El Filibusterismo,Abuloy,,kontribusyon
El Filibusterismo,Aktibidades,,gawain
El Filibusterismo,Facultad,nag-aaral,
El Filibusterismo,Hangarin,,pangarap
El Filibusterismo,Kasigabuhan,,silakbo
El Filibusterismo,Magpalikaw-likaw,magpaligoy-ligoy,
El Filibusterismo,Mapakiling,pumanig;,
El Filibusterismo,Nagpapasimuno,,nagsimula
El Filibusterismo,Nagpipingkian,nag-iiskrima,
El Filibusterismo,Nang-uulot,nang-uudyok,
El Filibusterismo,Nobya,,kasintahan
El Filibusterismo,Anasan,pag-uusap,
El Filibusterismo,Kilatisin,,uriin
El Filibusterismo,Kondesa,,tawag
El Filibusterismo,Nagmamaang-maangan,,nagkukunwang
El Filibusterismo,Pabulalas,,pasambulat
El Filibusterismo,Pagsasapantaha,,panghihinala
El Filibusterismo,Pahat,kaunti;,
El Filibusterismo,Palikaw-likaw,pahipit-hipit,pasikot-sikot
El Filibusterismo,Pangangayupapa,pagpapakumbaba,pagluhod
El Filibusterismo,Pasaliwa,,pabaliktad
El Filibusterismo,Rector,,punong
El Filibusterismo,Silyon,,isang
El Filibusterismo,Sumuong,,lumusob
El Filibusterismo,Upaw,,kalbo
El Filibusterismo,Bulalas,,pahayag
El Filibusterismo,Consulado,,ukol
El Filibusterismo,Kapighatian,kahirapan,kalungkutan
El Filibusterismo,Konsul,isang,
El Filibusterismo,Kopa,,goblet
El Filibusterismo,Nakahuhughog,,nakasasaid
El Filibusterismo,Nanduduwit,,nangunguha
El Filibusterismo,Paghahamok,labanan,away
El Filibusterismo,Piging,handaan,kainan
El Filibusterismo,Pulseras,,bracelet
El Filibusterismo,Sikolo,25,
El Filibusterismo,Tsampan,kumikislap,
El Filibusterismo,Walang kapangi-pangimi,,malakas
El Filibusterismo,Galaw,,kilos
El Filibusterismo,Kalantiriin,,inisin
El Filibusterismo,Katog,,tunog
El Filibusterismo,Kinamumuhian,kinagagalitan,kinaiinisan
El Filibusterismo,Kutsero,,ang
El Filibusterismo,Liwasan,parke,plasa
El Filibusterismo,Mabunggo,maumpog,mabangga
El Filibusterismo,Namimirinsa,,namamalantsa
El Filibusterismo,Prinsa,plantsang,
El Filibusterismo,Alingasaw,,Singaw
El Filibusterismo,Iginugumon,,Inilulubog
El Filibusterismo,Kabuhungan,,Kasamaan
El Filibusterismo,Kahindik-hindik,,Nakakatakot
El Filibusterismo,Pinaunlakan,,Pinagbigyan
El Filibusterismo,Arabal,,hangganan
El Filibusterismo,Basar,,tindahan
El Filibusterismo,Candelabra,,mahabang
El Filibusterismo,Ciriales,,mahabang
El Filibusterismo,Fenix,,isang
El Filibusterismo,Iginugupo,,pinaghihina
El Filibusterismo,Kabuluhan,may kapupuntahan,may katutururan
El Filibusterismo,Karabinero,,isang
El Filibusterismo,Kastilyero,,tagagawa
El Filibusterismo,Kinatitirikan,,kinatatayuan
El Filibusterismo,Lipakin,,hamakin
El Filibusterismo,Malamlam,,mapanglaw
El Filibusterismo,Mitsa,isang,
El Filibusterismo,Nagngingitngit,,labis
El Filibusterismo,Nakaririmrim,,nakapandidiri
El Filibusterismo,Platero,,tagapanday
El Filibusterismo,Procurador,,pinuno
El Filibusterismo,Promotor piskal,,pinunong
El Filibusterismo,Bantog,,kilala
El Filibusterismo,Di-masusupil,,di
El Filibusterismo,Ginugol,,inaksaya
El Filibusterismo,Himala,,kababalaghan
El Filibusterismo,Katukayo,,kapangalan
El Filibusterismo,Masawata,,masupil
El Filibusterismo,Matapang,,malakas
El Filibusterismo,Nakagagambala,,nakagugulo
El Filibusterismo,Nakikini-kinita,,nagugunita
El Filibusterismo,Nalathala,,naipahayag
El Filibusterismo,Pananalig,,paniniwala
El Filibusterismo,Pangahas,,nangunguna
El Filibusterismo,Panukala,,mungkahi
El Filibusterismo,Sinang-ayunan,,kinampihan
El Filibusterismo,Alingasngas,usap-usapan,
El Filibusterismo,Bihasa,sanay,eksperto
El Filibusterismo,Hampaslupa,,mahirap
El Filibusterismo,Hudyat,,palatandaan
El Filibusterismo,Kalmen,,eksapularyong
El Filibusterismo,Kawani,,opisyal
El Filibusterismo,Kinakatigan,,pinapakinggan
El Filibusterismo,Malamlam,mapungay,malabo
El Filibusterismo,Mapanibughuin,,seloso
El Filibusterismo,Masagwa,,kahalayan
El Filibusterismo,Nag-ibayo,,tumitindi
El Filibusterismo,Nagkukumahog,,nagmamadali
El Filibusterismo,Nagpatumpik-tumpik,nagpabagal-bagal,
El Filibusterismo,Nanlilimahid,maruming-marumi,
El Filibusterismo,Natitigatig,,nayayanig
El Filibusterismo,Naulinigan,,narinig
El Filibusterismo,Pabuya,premyo,gantimpala
El Filibusterismo,Pagala-gala,paikot-ikot,
El Filibusterismo,Pagbabalatkayo,,pagkukunwari
El Filibusterismo,Pagkakarinyosa,,pagkamalambing
El Filibusterismo,Pakana,,plano
El Filibusterismo,Pangingimbulo,,pagkainggit
El Filibusterismo,Panunuligsa,,pambabatikos
El Filibusterismo,Paskil,,karatula
El Filibusterismo,Patid,tigil,hinto
El Filibusterismo,Pinakakalansing,,pinapatutunog
El Filibusterismo,Sekreta,,pulis
El Filibusterismo,Tiktik,,espiya
El Filibusterismo,Walang muwang,,walang
El Filibusterismo,Alingawngaw,,tinig
El Filibusterismo,Artilyero,,kanyunero
El Filibusterismo,Ayuntamiento,,Pamahalaang
El Filibusterismo,Butaka,upuang,
El Filibusterismo,Butaw,,donasyon
El Filibusterismo,Cancan,isang,
El Filibusterismo,Dagok,,suntok
El Filibusterismo,Dometiques,,domestic
El Filibusterismo,Entrada General,,teatro
El Filibusterismo,Gora,,sombrero
El Filibusterismo,Guniguni,,imahinasyon
El Filibusterismo,Ipalulon,ipalunok,ipakain
El Filibusterismo,Kahali-halina,kaakit-akit,
El Filibusterismo,Matikas,,matipuno
El Filibusterismo,Manunuligsa,,namumuna
El Filibusterismo,Mapakali,,mapalagay
El Filibusterismo,Mapanudyo,,mapanukso
El Filibusterismo,Masasal,,mabilis
El Filibusterismo,Masatsat,masalita,madaldal
El Filibusterismo,Masigabo,,mainit
El Filibusterismo,Nakapukaw,,nakagising
El Filibusterismo,Nakaririmarim,nakadidiri,nasusuka
El Filibusterismo,Nakimatyag,,nakiusyoso
El Filibusterismo,Nakukutya,,namamaliit
El Filibusterismo,Natitigatig,,natitibag
El Filibusterismo,Nayamot,,nainis
El Filibusterismo,Palko,balkonahe,upuan sa itaas ng teatro
El Filibusterismo,Panlulumo,,panghihina
El Filibusterismo,Pasaring,,parinig
El Filibusterismo,Peluka,wig,pekeng buhok
El Filibusterismo,Pinagkuskos,,pinagkiskis
El Filibusterismo,Servantes,,servants
El Filibusterismo,Tabing,,kurtina
El Filibusterismo,Tampalasan,walang galang,bastos
El Filibusterismo,Tisiko,,may
El Filibusterismo,Tumambad,,lumitaw
El Filibusterismo,Udyok,,tulak
El Filibusterismo,Umilandang,,humagis
El Filibusterismo,Winawasiwas,,iwinagayway
El Filibusterismo,Balaan,,bigyan
El Filibusterismo,Baligho,,laban
El Filibusterismo,Bugnutin,,bigla
El Filibusterismo,Dalisay,,puro
El Filibusterismo,Dinaluhong,,sinugod
El Filibusterismo,Humimlay,,matulog
El Filibusterismo,Kabig,,kakampi
El Filibusterismo,Kahindik-hindik,katakot-takot,
El Filibusterismo,Lipos,,puno
El Filibusterismo,Lubay,,tigil
El Filibusterismo,Nagpalahaw,,umatungal
El Filibusterismo,Nagugulumihanan,,naguguluhan
El Filibusterismo,Nag-uulol,,nababaliw
El Filibusterismo,Nakabubulahaw,,nakaiistorbong
El Filibusterismo,Nangakatanikala,,nakagapos
El Filibusterismo,Nangatal,,nanginig
El Filibusterismo,Natighaw,,mabawasan
El Filibusterismo,Pagpapaunlak,,napasunod
El Filibusterismo,Pantalya,,lampara
El Filibusterismo,Sinisikil,,iniipit
El Filibusterismo,Sulak,,agos
El Filibusterismo,Talamak,,marami
El Filibusterismo,Tigib,,masobrahan
El Filibusterismo,Tigmak,,basa
El Filibusterismo,Naulinigan,,narinig
El Filibusterismo,Mapaniil,mapang-abuso,
El Filibusterismo,Naghulas,pagtutubig,tagas
El Filibusterismo,Pagkabusabos,,pagkaalipin
El Filibusterismo,Sumilay,sumulpot,dumating
El Filibusterismo,Naaninaw,,nabanaagan
El Filibusterismo,Nagmamanman,nag-iimbestiga,
El Filibusterismo,Pagtalima,,pagsunod
El Filibusterismo,Piging,,handaan
El Filibusterismo,Sinipat,,tinignan
El Filibusterismo,Gugol,,gastos
El Filibusterismo,Kabo,sundalong,
El Filibusterismo,Kanto,,salikop
El Filibusterismo,Magara,,magarbo
El Filibusterismo,Nagunita,,naalala
El Filibusterismo,Naimpok,,naipon
El Filibusterismo,Nakaligtaan,,nakalimutan
El Filibusterismo,Paskin o Paskil,,poster
El Filibusterismo,Putahe,,pagkain
El Filibusterismo,Buhong,,mapanlinlang
El Filibusterismo,Capista,,tagapaghatid
El Filibusterismo,Inuupasalaan,manirang-puri,
El Filibusterismo,Itinangi,pinapahalagahan,pinag-uukulan ng mamumukod na
El Filibusterismo,Karangalan,,dignidad
El Filibusterismo,Katedratiko,,paring
El Filibusterismo,Lumait,umapi,kumutya
El Filibusterismo,Mangmang,,walang
El Filibusterismo,Nakatutop,,nakalagay
El Filibusterismo,Pagbabalatkayo,,pagkukunwari
El Filibusterismo,Paghuhulo,,pagkakaintindi
El Filibusterismo,Payabungin,,paunlarin
El Filibusterismo,Pensing,,eskrima
El Filibusterismo,Salat,,kulang
El Filibusterismo,Siniil,,ginipit
El Filibusterismo,Tinakpan,,ipininid
El Filibusterismo,Tinutuligsa,,pinupuna
El Filibusterismo,Tutusin,,bibilangin
El Filibusterismo,Albacea,,tagaganap
El Filibusterismo,Aleman,taong,
El Filibusterismo,Kimi,,namumula
El Filibusterismo,Kuwalta,salapi,pera
El Filibusterismo,Pahumal,,nauukol
El Filibusterismo,Pinagpipiit,,pinagkukulong
El Filibusterismo,Sable,,espada
El Filibusterismo,Timpiin,,supilin
El Filibusterismo,Tudling,,kulubot
El Filibusterismo,Apyan,,sigarilyo
El Filibusterismo,Budhi,,kalooban
El Filibusterismo,Dayukdok,,gutom
El Filibusterismo,Hitso,,nganga
El Filibusterismo,Kuwakong,,pinaglalagyan
El Filibusterismo,Maringal,,marangya
El Filibusterismo,Prak,,barong
El Filibusterismo,Pinawalang-bisa,,binalewala
El Filibusterismo,Sumakabilang-buhay,,namatay
El Filibusterismo,Agua Bendita,Banal,
El Filibusterismo,Islas Carolinas,,lugar
El Filibusterismo,Kandili,,proteksyon
El Filibusterismo,Nahimatay,nawalan,
El Filibusterismo,Takipsilim,dapit-hapon,
El Filibusterismo,Umiimik,,kumikibo
El Filibusterismo,Umuukilkil,paulit-ulit,
El Filibusterismo,Katampalasanan,,kalupitan
El Filibusterismo,Koreo,,sulat
El Filibusterismo,Lakayo,komikero,
El Filibusterismo,Padrino,,ninong
El Filibusterismo,Umalingawngaw,,magkalat
El Filibusterismo,Bilangguan,piitan,bilibid
El Filibusterismo,Bitayan,,entablado
El Filibusterismo,Hukom,,tagahatol
El Filibusterismo,Mabimbin,,maantala
El Filibusterismo,Mapawi,maparam,kumupas
El Filibusterismo,Pagsalakay,,paglusob
El Filibusterismo,Palugid,,pagpapaurong
El Filibusterismo,Talumpati,,panayam
El Filibusterismo,Balang,,lukton
El Filibusterismo,Makahuma,,makagalaw
El Filibusterismo,Nag-aatubili,nag-uurong-sulong,nag-aalinlangan
El Filibusterismo,Nagbunsod,,nagtulak
El Filibusterismo,Pinaglagakan,,pinagtaguan
El Filibusterismo,Bumabaha,,umaapaw
El Filibusterismo,Gumigiit,,pumipilit
El Filibusterismo,Lasug-lasog,wasak,durog
El Filibusterismo,Mawaglit,,mawala
El Filibusterismo,Nasinagan,,nasikatan
El Filibusterismo,Pagdarausan,,paggaganapan
El Filibusterismo,Puluhan,tangkay,bitbitan
El Filibusterismo,Pumpon,kumpol,bungkos
El Filibusterismo,Lumagpak,bumagsak,nahulog
El Filibusterismo,Nagbabantulot,nag-aalinlangan,
El Filibusterismo,Panibugho,inggit,selos
El Filibusterismo,Pumanhik,,umakyat
El Filibusterismo,Entreswelo,mesanin,isang silid na mas mababa sa pangalawang
El Filibusterismo,Kalakip,,kasama
El Filibusterismo,Nilooban,,ninakawan
El Filibusterismo,Pagkatigal,,pagkabigla
El Filibusterismo,Tinuligsa,,binatikos
El Filibusterismo,Buktot,,nakakatakot
El Filibusterismo,Platero,,gumagawa
El Filibusterismo,Iika-ika,pipilay-pilay,
El Filibusterismo,Kabyawan,,asukarera
El Filibusterismo,Kapasete,,helmet
El Filibusterismo,Pagtudla,pag-asinta,
El Filibusterismo,Walang kaabug-abog,,biglaan
El Filibusterismo,Dalumat,,dila
El Filibusterismo,Gubat,,giyera
El Filibusterismo,Kahalangdon,,dignidad
El Filibusterismo,Lubong,,lamay
El Filibusterismo,Mabudhion,,traydor
El Filibusterismo,Magtutudlo,,propesor
El Filibusterismo,Pahamatngon,,banta
El Filibusterismo,Pinuy’anan,,tahanan
El Filibusterismo,Pusil,,baril
El Filibusterismo,Suba,,ilog
El Filibusterismo,Ulipon,,alipin
