book_title,deep_word,modern_word,english_equivalent
Noli Me Tangere,Isasakatuparan,ipapatupad,will be implemented
Noli Me Tangere,Komedya,nagpapatawa,joking
Noli Me Tangere,Tinutulan,inayawan,disliked
Noli Me Tangere,Kabesa,"pinuno, kapitan",leader
Noli Me Tangere,Panukala,suhestyon,suggestion
Noli Me Tangere,Tuliro,"naguguluhan, nalilito",confused
Noli Me Tangere,Dampa,bahay na maliit,house
Noli Me Tangere,Nagmakaawa,nakiusap,pleaded
Noli Me Tangere,Piitan,kulungan,prison
Noli Me Tangere,Pagdaramdam,pagkalungkot,sadness
Noli Me Tangere,Karwahe,sasakyang hilahila ng kabayo,carriage
Noli Me Tangere,Sinang,ayunan – pumayag,agree
Noli Me Tangere,Pakikitungo,pakikisama,socializing
Noli Me Tangere,Titiyakin,sisiguraduhin,will ensure
Noli Me Tangere,Inimbitahan,inanyayahan,invited
Noli Me Tangere,Kawaksi,kasangga o kaanib,ally
Noli Me Tangere,Paglalakbay,paglalakad,walking
Noli Me Tangere,Kundiman,uri ng kanta,type
Noli Me Tangere,Pagsulpot,biglang paglabas,suddenly
Noli Me Tangere,Nilundag,tumalon,jumped
Noli Me Tangere,Pinagmamasdan,tinititigan,staring
Noli Me Tangere,Nagtatampisaw,naglalaro sa tubig,playing
Noli Me Tangere,Nilibot,naglalakad-lakad,strolling
Noli Me Tangere,Alperes,batang opisyal ng militar,young
Noli Me Tangere,Pinahintulutan,pinayagan,allowed
Noli Me Tangere,Sarhento,ranggo ng sundalo,rank
Noli Me Tangere,Dakipin,hulihin,arrest
Noli Me Tangere,Hinalughog,hinanap,searched
Noli Me Tangere,Nabigo,natalo,defeated
Noli Me Tangere,Pilosopo,"nag-uusisa, matalinong tao",curious
Noli Me Tangere,Nangangahulugan,ibig sabihin,love
Noli Me Tangere,Gayunpaman,subalit,but
Noli Me Tangere,Uusbong,sisibol,will sprout
Noli Me Tangere,Panauhin,bisita,guest
Noli Me Tangere,Mandudula,"dramatista, artista",dramatist
Noli Me Tangere,Kinontrata,kinausap,spoke with
Noli Me Tangere,Piitan,kulungan,prison
Noli Me Tangere,Panauhin,bisita,guest
Noli Me Tangere,Mapuri,pinagmamalaki,pididmalarge
Noli Me Tangere,Hinandugan,inalayan,offered
Noli Me Tangere,Nagmungkahi,nagpahayag,expressed
Noli Me Tangere,Paanyaya,imbitasyon,invitation
Noli Me Tangere,Nailathala,naibalita,reported
Noli Me Tangere,Pahayagan,naglalaman ng balita,contains
Noli Me Tangere,Kaganapan,pangyayari,event
Noli Me Tangere,Nasiyahan,natuwa,happy
Noli Me Tangere,Dinaluhan,pinuntahan,went to
Noli Me Tangere,Kalembang,tunog ng kampana,sound
Noli Me Tangere,Magarbo,"bongga, marangya",grand
Noli Me Tangere,Pilosopo,"naguusisa, matalinong tao",curious
Noli Me Tangere,Prusisyon,parada,parade
Noli Me Tangere,Misa,simba,church
Noli Me Tangere,Komedya,palabas ng nakakatuwa,show
Noli Me Tangere,Maestro,guro,teacher
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Sermon,pangangaral,preaching
Noli Me Tangere,Pulpito,gamit ng nagsesermon tulad ng pari,used
Noli Me Tangere,Sermon,pangangaral,preaching
Noli Me Tangere,Nakatuon,"nakabaling, naka pokus",turned
Noli Me Tangere,Tinitingala,hinahangaan,admired
Noli Me Tangere,Tulisan,"hindi sumusunod sa batas, bandido",no
Noli Me Tangere,Naghihikab,pagkaantok,drowsiness
Noli Me Tangere,Sinusulyapan,palihim na tinitignan,secretly
Noli Me Tangere,Erehe,hindi sumusunod sa utos ng simbahan,no
Noli Me Tangere,Makikilahok,sasali,will join
Noli Me Tangere,Nagdaos,nagdiwang,celebrated
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Alperes,batang opisyal ng militar,young
Noli Me Tangere,Hudyat,senyales,signal
Noli Me Tangere,Sermon,pangangaral,preaching
Noli Me Tangere,Nangangatal,nanginginig,trembling
Noli Me Tangere,Bumbong,lalagyan na yari sa kawayan,container
Noli Me Tangere,Nagmungkahi,"nag ulat, nagsalita, nagkwento",did
Noli Me Tangere,Eskribano,dalubhasa sa batas,expert
Noli Me Tangere,Uka,sira,broken
Noli Me Tangere,Binendisyonan,binasbasan,blessed
Noli Me Tangere,Nagulantang,nagulat,didulat
Noli Me Tangere,Manatili,magpatuloy,continue
Noli Me Tangere,Matukoy,masabi,can say
Noli Me Tangere,Milagro,himala,miracle
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Alperes,batang opisyal ng militar,young
Noli Me Tangere,Tinyente,sundalo,soldier
Noli Me Tangere,Eskribano,dalubhasa sa batas,expert
Noli Me Tangere,Telegrama,sulat,telegram
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Huminahon,kumalma,calmed down
Noli Me Tangere,Pumanig,kumampi,sided with
Noli Me Tangere,Makakapagtimpi,makakapagpigil,can restrain
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Binitawan,pinakawalan,released
Noli Me Tangere,Nalugod,nagalak,didalak
Noli Me Tangere,Ekskomunikado,bawal tanggapin ng simbahan habang nabubuhay,forbidden
Noli Me Tangere,Umuubra,tumalab,took effect
Noli Me Tangere,Katwiran,rason,reason
Noli Me Tangere,Nagimbal,pagkagulat,surprise
Noli Me Tangere,Manganganib,delikado,dangerous
Noli Me Tangere,Iritang irita,inis na inis,annoyed
Noli Me Tangere,Ipinamalas,ipinakita,showed
Noli Me Tangere,Nobyo,kasintahang lalaki,beloved
Noli Me Tangere,Ekskomunikado,bawal tanggapin ng simbahan habang nabubuhay,forbidden
Noli Me Tangere,Arsobispo,mataas na katungkulan ng pari,high
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Iminungkahi,inilahad,presented
Noli Me Tangere,Patungo,papunta,going to
Noli Me Tangere,Pagkalembang,pagtunog,pagsound
Noli Me Tangere,Alperes,batang opisyal ng militar,young
Noli Me Tangere,Prusisyon,parada,parade
Noli Me Tangere,Garbo,"maganda, magara",beautiful
Noli Me Tangere,Karosa,karwahe,carriage
Noli Me Tangere,Alperes,batang opisyal ng militar,young
Noli Me Tangere,Esposa,asawang babae,spouseng
Noli Me Tangere,Papanhikin,"umakyat, sumampa, bumisita",climbed
Noli Me Tangere,Pinahinto,pinatigil,stopped
Noli Me Tangere,Hudyat,signal,signal
Noli Me Tangere,Maralita,"dukha, mahirap",poor
Noli Me Tangere,Alkalde,mayor,mayor
Noli Me Tangere,Matamlay,mahinang mahina,weak
Noli Me Tangere,Abuloy,pagbibigay sa nangangailangan,pagbigiven
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Inaliw,nilibang,entertained
Noli Me Tangere,Pilat,peklat,scar
Noli Me Tangere,Mangahas,matapang,brave
Noli Me Tangere,Danyos,bayad sa nasira,paid
Noli Me Tangere,Limos,paghingi,asking
Noli Me Tangere,Kubyertos,gamit sa pagkain,utensils
Noli Me Tangere,Nabigasyon,paglalakbay,traveling
Noli Me Tangere,Singil,bayad,paid
Noli Me Tangere,Nabighani,nahulog,fell
Noli Me Tangere,Luhaan,umiiyak,crying
Noli Me Tangere,Balkonahe,bahagi ng bahay na nagsisilbing pahingahan,part
Noli Me Tangere,Liham,sulat,telegram
Noli Me Tangere,Abugasya,pagaaral para maging abogado,studying
Noli Me Tangere,Danyos,bayad sa nasira,paid
Noli Me Tangere,Lumayas,umalis,leave
Noli Me Tangere,Nabinat,pagbalik ng sakit,returning
Noli Me Tangere,Kumpisal,pagpapahayag,expressing
Noli Me Tangere,Destino,mailagay o ilipat,put
Noli Me Tangere,Napawalang bisa,napawalang sala,abolished
Noli Me Tangere,Ekskomunikado,bawal tanggapin ng simbahan habang nabububay,forbidden
Noli Me Tangere,Napapaligiran,napapalibutan,surrounded
Noli Me Tangere,Iminungkahi,inilahad,presented
Noli Me Tangere,Masalimuot,"mahirap, magulo",difficult
Noli Me Tangere,Sinapit,dinanas,experienced
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Kura,pari,priest
Noli Me Tangere,Lumusob,sumugod,attacked
Noli Me Tangere,Pinag,uusig – pinaghahanap,persecution
Noli Me Tangere,Hinaing,"hinanakit, reklamo",resentment
Noli Me Tangere,Aanib,sasapi,will join
Noli Me Tangere,Buwis,bahagi ng kinikita o bayad ng mga mamamayan na napupunta sa pamahalaan,part
Noli Me Tangere,Humahatol,nagdedesisyon,diddedesisyon
Noli Me Tangere,Lasak,kulay itim at puting manok,color
Noli Me Tangere,Bulik,batik batik na manok,stain
Noli Me Tangere,Liamado,lamang,only
Noli Me Tangere,Dehado,"lugi, talo",loss
Noli Me Tangere,Nagmamasid,"nanonood, nagtitingin tingin",watching
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Makakapag,akay – makakapagsama,guided
Noli Me Tangere,Baston,tungkod,stick
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Matalim,matalas,sharp
Noli Me Tangere,Masubsob,madapa,stumble
Noli Me Tangere,Nag,"alipustahan – nagbangayan, nagsagutan",insult
Noli Me Tangere,Ekskumonikado,bawal tanggapin ng simbahan habang nabubuhay,forbidden
Noli Me Tangere,Liham,sulat,telegram
Noli Me Tangere,Kura paroko,mataas na pari,high
Noli Me Tangere,Balkonahe,bahagi ng bahay na nagsisilbing pahingahan,part
Noli Me Tangere,Tumindig,tumayo,stood up
Noli Me Tangere,Pumpon,tumpok,pile
Noli Me Tangere,Hinaing,"reklamo, hinanakit",complaint
Noli Me Tangere,Api,inaaway,fighting
Noli Me Tangere,Pribilehiyo,"espesyal na karapatan, bentahe, o kung ano pang importanteng bagay",special
Noli Me Tangere,Adhikain,layunin,purpose
Noli Me Tangere,Tagasuri,tagatingin,observer
Noli Me Tangere,Ipinataw,ipinatong,placed
Noli Me Tangere,Nasakdal,suspek,suspect
Noli Me Tangere,Bandido,"tulisan, may nalabag na batas",bandit
Noli Me Tangere,Masaklap,hindi kanais-nais,no
Noli Me Tangere,Paglaon,lumipas,passed
Noli Me Tangere,Musmos,bata,child
Noli Me Tangere,Liham,sulat,telegram
Noli Me Tangere,Nabalisa,"hindi mapakali, natatakot",no
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Malalampaso,matatalo,will be defeated
Noli Me Tangere,Ekskumonikado,bawal tanggapin ng simbahan habang nabubuhay,forbidden
Noli Me Tangere,Sagabal,hadlang,obstacle
Noli Me Tangere,Maaaninag,makikita,will be seen
Noli Me Tangere,Tugon,sagot,answer
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Nagmatyag,nagtingin tingin,didtingin
Noli Me Tangere,Salaysay,pagpapahayag,expressing
Noli Me Tangere,Indulhensiya,kinokolektang pera ng mga pari,collecting
Noli Me Tangere,Pinapastol,pag-aalaga,caring
Noli Me Tangere,Nagsermon,nagpangaral,didpangaral
Noli Me Tangere,Kura,pari,priest
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Pumanhik,"pumunta, sumampa",went
Noli Me Tangere,Tumambad,"bumulaga, bumalandra",surprised
Noli Me Tangere,Pag,aalsa – paghihimagsik o pagtiwalag,will rise
Noli Me Tangere,Nagkumpisal,"pagpapatotoo, nagpahayag",verification
Noli Me Tangere,Paglusob,pagsugod,attack
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Kasawian,kamatayan,death
Noli Me Tangere,Sumapit,dumating,arrived
Noli Me Tangere,Batingaw,tunog na gawa ng kampana,sound
Noli Me Tangere,Haligi,"poste, tukod, o patayong semento na nagsisilbing tukod sa isang estruktura",post
Noli Me Tangere,Kalmado,"mahinahon, relax",calm
Noli Me Tangere,Kalabog,malakas na tunog,strong
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Rebolber,maliit na klase ng baril,small
Noli Me Tangere,Pagdurusa,paghihinagpis,paghihididpis
Noli Me Tangere,Pumanhik,"pumunta, umakyat",went
Noli Me Tangere,Lumusob,sumugod,attacked
Noli Me Tangere,Nagkaengkwentro,makasagupa,encounter
Noli Me Tangere,Dinakip,"kinuha, inaresto",took
Noli Me Tangere,Bise alkalde,Bise mayor,Vice
Noli Me Tangere,Nagkarambulan,nagkagulo,didkagulo
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Tribunal,taga husga,from
Noli Me Tangere,Rehas,kulungan,prison
Noli Me Tangere,Alperes,mayor,mayor
Noli Me Tangere,Salawal,pambabang kasuotan,lower
Noli Me Tangere,Paglusob,pagsugod,attack
Noli Me Tangere,Kura,pari,priest
Noli Me Tangere,Inilublob,inilubog,submerged
Noli Me Tangere,Binalingan,binigyan ng atensyon,given
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Ibilanggo,ikulong,imprison
Noli Me Tangere,Kura,pari,priest
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Aligaga,natataranta,flustered
Noli Me Tangere,Paglusob,pagsugod,attack
Noli Me Tangere,Pagkamuhi,"pagkainis, paglasuklam",pagkaannoyed
Noli Me Tangere,Pang,aalipusta – panlalait,insult
Noli Me Tangere,Nagmamasid,masid – tumitingin tingin,observe
Noli Me Tangere,Pagal na pagal,pagod na pagod,tired
Noli Me Tangere,Nailathala,"naisapubliko, naibalita",publicized
Noli Me Tangere,Panayam,pakikipagusap,conversation
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Ipinagbunyi,pinagdiwang,picelebrated
Noli Me Tangere,Pilibustero,suwail,subversive
Noli Me Tangere,Hinuhubog,"hinahasa, pinapagaling",sharpening
Noli Me Tangere,Nangatog,nanginig,trembled
Noli Me Tangere,Naanyayahan,pinapapunta,pinagoing to
Noli Me Tangere,Pumanhik,"pumunta, umakyat",went
Noli Me Tangere,Ipamalita,ipakalat,spread
Noli Me Tangere,Tinitingala,hinahangaan,admired
Noli Me Tangere,Natanaw,nakita,saw
Noli Me Tangere,Ipinagtapat,sinabi,said
Noli Me Tangere,Kinahantungan,"kinalabasan, kinasapitan",outcome
Noli Me Tangere,Sinisipat,sipat – tinatantsa,glance
Noli Me Tangere,Lantsa,bangka,boat
Noli Me Tangere,Nalilito,naguguluhan,confused
Noli Me Tangere,Inasinta,pinatamaan,aimed
Noli Me Tangere,Sarhento,"tagapamayapa, pulis sa parlamento",frompamayapa
Noli Me Tangere,Selebrasyon,pagdiriwang,celebration
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Asotea,balkonahe,balcony
Noli Me Tangere,Dampa,maliit na bahay,small
Noli Me Tangere,Halakhak,malakas na tawa,strong
Noli Me Tangere,Tumindig,tumayo,stood up
Noli Me Tangere,Kwartel,tirahan ng mga sundalo,tirahan
Noli Me Tangere,Alperes,opisyal ng militar,opisyal
Noli Me Tangere,Pinupog,tinadtad,chopped
Noli Me Tangere,Humandusay,"humilata, nakahiga",lie down
Noli Me Tangere,Kumbento,simbahan,churchhan
Noli Me Tangere,Natagpuan,nakita,saw
Noli Me Tangere,Obispo,"isang opisyales ng Simbahang Katoliko, pari",one
Noli Me Tangere,Pagdadalamhati,pagdurusa,suffering
Noli Me Tangere,Pinagtaksilan,niloko,deceived
Noli Me Tangere,Humuhusay,gumagaling,gugood
Noli Me Tangere,Kutsero,nagpapaandar sa kalesa,didpapaandar
Noli Me Tangere,Disenterya,uri ng sakit sa tiyan,type
